	S0	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19
A301	971.1315279351282	974.2334762454302	978.6150840943474	977.7105544895423	976.1863843219384	975.1514088174657	973.757794634391	978.860452915861	971.7841901517004	971.953145000178	972.4161059474973	972.0067801049646	975.399167943222	977.9509139255551	967.9235576911504	970.4749861815037	972.3094066111728	973.5925649111069	972.67225109564	977.710558731266
A302	917.5095847636912	971.2977858845885	956.0769471808194	949.1510455931763	921.7541149818547	934.4633234943949	942.2015834769561	950.4129328040362	923.3849886317822	945.6261767500198	952.4605349567989	917.5379537827517	950.221827244578	938.579853794085	934.6134704772012	949.0383469503923	923.0049329052282	925.4845181909313	897.9869076046617	925.9279100352431
A303	1279.8721826703688	1304.1326866290424	1332.972056582545	1333.7284678308597	1260.9634742090238	1276.6476218983632	1217.1137171648418	1241.846993149252	1274.6660094868896	1238.7725342124309	1257.772781107073	1266.7518104149403	1252.4090836132752	1270.379092807276	1268.3811082550637	1256.7444169644016	1241.6406759823471	1233.1626052474935	1234.0451519413834	1228.7419591440323
A304	1264.4474172264258	1267.179594625453	1276.6123590356901	1263.8814015157764	1250.3777835570243	1284.2588830876118	1269.3961063523352	1262.3655930419206	1256.0236081575922	1264.1500817394917	1262.835451950289	1272.5257396638187	1262.3453426887208	1268.1582652727782	1261.1418297218459	1251.192071333658	1263.4872247398714	1248.0110035168227	1258.5690485788457	1260.8528277988112
A305	1272.4544888019036	1271.3139695708142	1272.889742855459	1271.4719030368524	1270.8934739246374	1269.1564242731124	1272.0868356776737	1270.4278982768017	1269.38432367707	1270.5127775345588	1270.9994367470404	1274.5130073676514	1271.538523180004	1272.1982483534496	1271.0383865410279	1271.1788041353007	1270.6653721747966	1271.9956830487672	1271.8565250692056	1270.5944283819244
A306	1263.5708635009855	1262.7896125346801	1264.3650082669462	1266.312905117331	1263.5893685653075	1263.9045283647702	1264.9789114332273	1265.7948681310963	1264.4386944867938	1264.8415641928298	1266.7582310363762	1263.9419000502744	1264.8216516140403	1263.731584217053	1263.1016598757637	1264.133296600459	1264.690480743982	1266.66779938806	1263.2698522045464	1265.5751246285033
A307	1249.526540348399	1248.9655245027564	1248.2737838378005	1250.6253200191534	1248.8848952494868	1250.8952902752426	1250.3343999180777	1249.410423685814	1247.8779041279697	1249.1484694227415	1251.0785975175925	1248.4196039309504	1250.4708706095141	1250.7608537453661	1248.961656746563	1248.5187188409532	1249.4539218613365	1249.3880880688687	1251.0927732653747	1249.6872690368853
A308	1266.9289687313199	1265.2441642070537	1265.080688248591	1266.5469297203588	1262.280594942565	1266.1727439118772	1265.2311571101814	1265.199768102384	1265.9171170539705	1266.3413687042057	1266.8439419166207	1264.1808848684345	1263.549359597005	1265.6871630311284	1266.4780171197144	1266.8177290863753	1268.0384790218357	1268.4633628621675	1264.2077364527347	1263.8397026546427
A309	1266.9873701971717	1265.302858307177	1266.2588721600823	1268.2734619467549	1268.9009122925354	1270.8778880909178	1266.617256415504	1268.2384167672174	1267.4828629170988	1269.2325940785533	1273.1894123567704	1270.071836732166	1270.1313818308943	1267.3808439542372	1272.6531659158163	1270.2215651264453	1270.2408623954504	1271.2548750128292	1267.6240066096886	1269.0789511954022
A310	1259.0989779705417	1262.026702166523	1238.3472957439096	1277.2064774716296	1262.6902715374836	1269.407573621633	1256.4561726918703	1263.314989657159	1258.6888275091474	1257.189838520005	1267.351593422119	1260.3392345460845	1263.4661584175294	1264.5456768913368	1250.9877462495283	1255.7536014398079	1270.944959799045	1264.512130785489	1256.1913881558705	1248.8752519209306
A311	1166.5313290579813	1206.8740630212783	1189.2841091418206	1190.7973097892288	1191.153639321778	1188.8844701586063	1178.4836032959777	1189.1479175576746	1187.9971855060774	1175.1888715017171	1185.3827454013797	1186.8540821083884	1199.4976836029523	1186.5886135476926	1175.6655446627976	1188.8236235701813	1187.6069767315207	1193.4226076822392	1182.6357054923096	1177.5378187612032
A312	1193.984973180491	1204.618605179322	1182.5476364974065	1173.2919535478818	1195.4615306368269	1173.690119125964	1200.5388716760915	1197.9094031266582	1176.3007970896947	1202.3780511068294	1183.1514849762677	1185.6030334254265	1176.990966374999	1209.624679056811	1194.4069661569017	1189.5550291314155	1202.9222010573562	1195.805728905839	1189.9062214880594	1169.1542507394195
A313	1183.7466602207437	1181.2758931829326	1185.074878706757	1183.7493315453075	1181.2705833761072	1181.4975460719227	1185.3214060892112	1182.7448301349352	1181.2329933039048	1182.0931092986236	1183.0123389397759	1181.2956036974554	1183.3478898337578	1182.0653953352669	1182.8732796588286	1181.290747710047	1180.019111156518	1181.749002184942	1181.7999852082821	1180.8064133958815
A314	1195.195898450223	1190.453497849416	1198.3993678872891	1199.226039637487	1193.535547941541	1185.0742935027008	1198.936722684872	1193.0072259004526	1192.552975461699	1190.4976217383628	1188.6304322585675	1187.1650329616916	1200.959660400522	1193.5167385634904	1185.9974864576016	1192.1033450509185	1197.7611473895374	1197.741428251226	1197.827720504678	1193.2251346597736
A315	1201.6107928294914	1198.3538901724532	1185.2177549553066	1181.486392394243	1190.5134331077236	1175.8061594674757	1189.7385245517273	1200.8493377809134	1193.170699200197	1203.9715366576825	1193.0512536934089	1180.1191580843765	1183.4148851406778	1191.416900407281	1184.7294503845155	1204.1098780365699	1194.8032936055708	1187.520654791697	1189.3528654572406	1197.4731762222912
A316	1191.3770731658285	1186.4690377452257	1180.9065972062954	1188.6889447389317	1183.200719874142	1191.9781329815428	1190.5661751372934	1180.7792915361917	1184.8722361238567	1180.1442329026127	1192.4076956741103	1192.2288856180471	1184.8532439218586	1169.9327498745674	1166.6471069310955	1188.2565663036962	1171.684667136597	1188.0690453474	1185.912045442676	1184.4507183728608
A317	818.8073149264904	812.6867136866957	823.5703047698715	805.5478091525989	814.3741068902123	815.9355146203902	805.7988731839897	813.9325495458609	827.1292812878145	815.1015344200997	818.8341436085038	821.0960821256297	816.0958670651116	817.6587818054885	811.4126644366045	825.3036900568976	826.2456555736436	815.6684103274845	824.8902266055145	806.9956681633819
A318	819.9398224528998	851.3573238169463	842.7658713199324	838.8175972411109	808.3144049690429	829.7120946949037	861.2265828723587	832.4174733142396	836.164154695544	796.0663749544786	836.9930214235922	829.2043411412345	829.4548097231959	820.1272913592867	827.2972433989672	823.301871824567	823.7027871780065	854.8990717085666	816.8668853926647	833.3032569179306
A319	804.7864419820613	816.1405322544391	816.540880916423	812.0457753419477	793.197107042146	796.8670803675886	811.3198057719029	818.6926784320231	805.0885657829729	795.7507171878092	834.3367746289485	801.8101692006042	814.2850450078321	807.636400305232	819.4093268946361	828.0012176980591	796.3981114036936	812.0727078706425	834.6236809142923	819.0376312492554
A320	804.3736386795201	809.9525887950299	831.8891835993762	838.7696260160888	818.1385917916541	836.5377609513961	809.0586412823571	825.9507868779345	797.398545748598	856.4024241653442	820.0755812954612	824.2241107812408	835.332679506668	828.1045360287809	799.8673902393026	798.0631840531724	833.8668215697732	858.4366892942933	838.2718445585	825.7784978342589
A321	828.7443222883278	850.3615327042905	834.9842495593808	814.7070573554	831.4275086652464	834.2480165384243	835.5378452090038	820.3422823265186	834.0215376646903	818.3704605224241	824.5879725821417	826.9419382857523	841.6752997727124	817.3908738007756	827.852496368946	833.0518296717788	824.1994747646519	823.6939131409443	823.8480301825168	823.4427494995972
A322	826.437420100306	828.2042222843297	809.5936571484958	831.6969674634531	835.9242148801395	826.76246777225	795.6450609991854	816.3912815343432	819.1876468041535	823.3525652502233	826.4471872308827	814.3858237773627	824.72479978343	835.0218877818614	830.2772540823578	807.8077390186544	826.7833930164869	824.603840872942	822.0268512709906	820.8877161086477
A323	800.4079454777898	808.7918619300777	824.6320755481315	833.6029573175381	807.3049815251471	817.9990927231138	811.6841232664729	828.1004100202028	809.5621229843902	798.3434621310834	828.477247547586	823.6301267886696	808.0672118762866	812.5868934099761	801.1982718345716	807.2086835720189	828.5254258943951	807.5079488132951	810.7183120066879	803.9489112651761
A324	804.6894254966081	804.5366507916488	804.0068602263256	805.8766953353997	804.689793680538	805.4684531991851	805.5613133362239	805.1210566692782	806.5260059954745	806.3949223481372	805.9036318941107	806.4136042332664	804.4951439228439	804.341466965914	803.9481856885391	804.6678404274173	805.376507034226	806.5293566048788	805.0022637696463	806.3152547018867
A325	818.4100313728976	816.4149473687442	807.5957146622693	808.5101495292723	814.5463860601852	805.2350086644748	814.1070359408283	813.6714676677428	823.157394317427	821.7565665889368	810.9129609663189	809.3810812821691	804.7681279978574	815.7390900471833	805.483325587598	816.1099004714487	823.9675604972997	806.6542630663123	802.5652056531333	823.917277245339
A326	1020.6502960749993	1022.1775231429209	1023.424238026819	1022.8472740923253	1021.0465793007616	1022.453716240317	1023.8489041970623	1024.5470418931243	1024.004829816923	1023.608478743733	1021.9622617090577	1021.9947897939404	1024.5485674754718	1022.0963483467598	1022.891013166841	1022.430380570879	1023.2566623502033	1022.5912824864815	1022.5916750247823	1021.990611294083
A327	1014.6251918707021	1015.0231112809581	1014.926128347961	1015.5544124456874	1015.4525710318477	1015.1624451783481	1014.9345581639742	1015.2649930931033	1015.1153197725308	1015.1901908509461	1015.0559346274453	1015.2099287594433	1014.7404263877246	1015.1566267205984	1015.3219219716254	1014.786678665009	1014.8856797841896	1015.2870135956329	1014.8362579802713	1014.7032670705039
A328	1052.792342496398	1051.958048153562	1049.1590696044514	1053.094835008224	1038.5361985230527	1047.005509283625	1060.557142246555	1046.0965749957268	1037.1826111866576	1048.474621744348	1044.135827607618	1045.8813359688593	1041.7247820662244	1039.0739210074942	1052.35007119408	1048.6769350816817	1049.1646203471546	1044.8577810334375	1050.828234782348	1045.447548017844
A329	1027.2734087334159	1020.3878651038231	1054.99223064762	1023.8067823896041	1024.0688516195883	1046.4210549441266	1023.1142341867642	1032.3619926510198	1043.9480784980922	1037.177203944146	1030.6365214883153	1026.3376590419025	1034.2306915164254	1054.13309870891	1044.3212610977716	1050.9576287285877	1036.9146518781915	1048.1669692030248	1026.6033719603927	1076.358506360825
A330	1028.6154879532917	1042.0001251374754	1041.2532328293637	1036.473834991399	1030.7421867543446	1046.6026404247884	1044.8054814261577	1062.7807947206838	1031.7909662777972	1053.1515719557376	1046.2143309745552	1040.794811445985	1043.7018399653634	1049.3154934489928	1044.5001044448645	1038.691259674692	1038.836691142372	1044.9527260825832	1033.305664915525	1032.550104448754
A331	1033.8434845510003	1023.26710089877	1027.4778334472958	1026.6527062747282	1031.6120014927862	1010.5141937336374	1019.462333446662	1039.1634722920749	1024.30976812182	1024.6923231472094	1025.203434811669	1019.2114860536673	1027.9451817009433	1015.8698398184071	1026.0968239110216	1017.8458319471944	1023.250733550101	1028.4785081737855	1032.0851368722097	1022.8646659575691
A332	1078.9407074002982	1054.6965862214345	1042.598635606528	1055.6552263626706	1043.3544778018013	1028.582230993031	1018.6752039390174	1052.3861683868138	1036.3785731382884	1063.1179764419578	1035.5233454917534	1050.9719101628361	1021.5201651148315	1067.1043855488879	1046.643754883003	1033.1854707299376	1043.118240385924	1065.816554694778	1025.3911144226506	1035.3489190751977
A333	1017.1139298102063	1016.9473418363158	1017.0778946875507	1016.472165318617	1016.4768376662709	1017.8883341388145	1018.1081588755476	1017.5601125369009	1017.8687236600856	1018.9704054717349	1018.4810389363095	1016.1829323742444	1018.5358527151075	1018.0985972669833	1016.6466513893344	1017.3973097410578	1019.3730203746354	1017.4815824549834	1016.8533694301286	1017.018939383193
A334	1002.1757518140049	1001.9531844787049	1002.1281798907519	1002.4495023612823	1001.758615285871	1001.6965298933449	1002.4511042851022	1001.6703904023545	1002.1684719542666	1002.2636708831732	1002.1027678412398	1001.9782261488223	1002.977830620142	1002.9566185917186	1002.260529367438	1001.8716779455339	1002.4839772417364	1002.4305582897517	1002.0518999929654	1002.046481039523
A335	1020.6686714833723	1024.6407968819537	1035.9324051396304	1031.1005569311221	1022.6209856217229	1025.5945119365645	1024.7850258560459	1007.4407000450581	1023.5366028304251	1030.3272598989063	1020.475967458752	1028.609758161722	1027.769508073791	1023.6862796528155	1024.9249671363484	1031.115303822701	1033.8787264607618	1023.6215781176186	1013.2134413668663	1041.1911706224691
A336	876.1148948463568	897.3703653104819	876.317631721356	894.0766899935833	887.4441912748363	878.6565903868882	890.8429155544346	886.0220256922807	891.7571116644903	887.678549022031	974.7952161565399	959.8547266233395	975.7530093114631	976.641524651381	985.0844573799214	975.8028086639976	968.8468911517664	975.7662631117272	975.1322704311336	970.9121020861684
A337	897.4879962965454	889.127476552278	878.449089643702	903.8705477060124	879.996321390896	876.992012958664	868.0374425236271	882.764239105108	883.1969052780547	886.1119027862916	962.4421675794113	961.4916287615987	977.0188802721037	969.6292763462982	971.5579444371082	965.8431232394613	965.8529837004853	964.173805908622	968.9809803691861	962.7158446347713
A338	886.960364688716	901.515507724423	890.1256651388591	883.8647378996784	916.3986482850617	916.4788219095685	897.7622409697127	923.068460950425	908.0414760030171	910.7543912017306	955.3349643950245	981.3809065145228	955.2796130731975	968.8369403804837	1013.3101998970153	967.8352723957864	982.5096940678471	986.2432006600973	991.2996121175572	994.4246784774207
A339	905.0727610958081	900.9553367893088	903.7978205944182	932.3593509948421	890.6004410133922	905.189344509093	916.7112133738217	895.9811663078348	901.162982292529	913.7456657298128	971.6249849073946	986.1698134028154	984.396864093755	977.3310929127764	988.4313058223702	1002.5104226883539	994.2885295771031	978.6989694301046	978.9974486362438	1000.8932264579555
